mrdDt,A3122129006,precipitation,humidity,rainy,temperature,wind direction,wind speed
2021-11-10 21,2.613,5,80,0.1,8,272,2
2021-11-10 22,1.165,5,80,0.1,8,256,2
2021-11-10 23,1.098,5,80,0.2,9,260,2
2021-11-11 00,1.433,5,85,0.2,9,267,2
2021-11-11 01,1.484,5,80,0.2,9,282,2
2021-11-11 02,1.392,0,80,0,9,269,2
2021-11-11 03,1.414,0,80,0,9,246,2
2021-11-11 04,1.404,0,80,0,9,246,2
2021-11-11 05,1.396,0,80,0,8,256,2
2021-11-11 06,1.356,0,80,0,8,264,1
2021-11-11 07,1.352,0,80,0,8,289,1
2021-11-11 08,2.481,0,60,0,10,303,2
2021-11-11 09,3.089,0,55,0,12,310,2
2021-11-11 10,3.115,0,50,0,13,326,3
2021-11-11 11,3.178,0,55,0,12,297,3
2021-11-11 12,2.402,0,50,0,13,295,4
2021-11-11 13,2.707,0,55,0,13,289,2
2021-11-11 14,2.659,5,65,0.1,12,327,4
2021-11-11 15,2.701,5,65,0.1,11,322,3
2021-11-11 16,2.595,0,65,0,11,327,2
2021-11-11 17,2.536,0,70,0,9,318,1
2021-11-11 18,2.534,0,70,0,8,301,2
2021-11-11 19,2.065,0,70,0,9,306,2
2021-11-11 20,1.136,0,70,0,8,301,2
2021-11-11 21,1.569,0,70,0,8,325,3
2021-11-11 22,1.554,0,70,0,8,317,2
2021-11-11 23,1.418,0,75,0,7,298,2
2021-11-12 00,1.41,0,70,0,7,302,2
2021-11-12 01,1.549,0,70,0,7,286,3
2021-11-12 02,1.326,0,75,0,6,283,2
2021-11-12 03,1.33,0,80,0,5,224,1
2021-11-12 04,1.314,0,80,0,5,271,1
2021-11-12 05,1.302,0,75,0,5,269,1
2021-11-12 06,1.293,0,75,0,5,215,1
2021-11-12 07,1.029,0,70,0,6,293,1
2021-11-12 08,1.828,0,60,0,9,341,2
2021-11-12 09,2.538,0,55,0,10,327,1
2021-11-12 10,2.409,0,45,0,11,326,3
2021-11-12 11,2.351,5,45,0.1,12,332,3
2021-11-12 12,2.357,0,50,0,11,320,3
2021-11-12 13,1.671,1,50,1.2,11,305,2
2021-11-12 14,2.113,0,60,0,10,289,2
2021-11-12 15,1.928,0,70,0,9,338,3
2021-11-12 16,1.624,0,70,0,9,328,1
2021-11-12 17,2.231,0,70,0,8,319,2
2021-11-12 18,2.402,0,75,0,7,286,1
2021-11-12 19,2.42,0,80,0,7,297,1
2021-11-12 20,2.371,0,80,0,6,318,1
2021-11-12 21,2.905,0,85,0,5,308,1
2021-11-12 22,2.409,0,85,0,5,314,1
2021-11-12 23,1.287,0,90,0,4,303,0
2021-11-13 00,1.439,0,90,0,4,47,0
2021-11-13 01,1.534,0,95,0,3,347,0
2021-11-13 02,1.486,0,95,0,3,135,0
2021-11-13 03,1.511,0,95,0,3,69,1
2021-11-13 04,1.512,0,95,0,3,270,0
2021-11-13 05,1.072,0,95,0,2,298,0
2021-11-13 06,0.91,0,95,0,4,122,0
2021-11-13 07,0.913,0,95,0,4,329,1
2021-11-13 08,1.673,0,80,0,7,269,0
2021-11-13 09,2.401,0,70,0,10,341,0
2021-11-13 10,2.34,0,55,0,14,232,2
2021-11-13 11,2.429,0,45,0,15,305,2
2021-11-13 12,2.421,0,40,0,16,313,3
2021-11-13 13,2.38,0,40,0,16,300,2
2021-11-13 14,2.391,0,45,0,15,296,2
2021-11-13 15,2.372,0,45,0,15,290,3
2021-11-13 16,2.599,0,50,0,14,288,2
2021-11-13 17,2.197,0,60,0,13,286,1
2021-11-13 18,2.445,0,65,0,12,285,1
2021-11-13 19,2.965,0,65,0,11,270,2
2021-11-13 20,2.65,0,75,0,9,274,1
2021-11-13 21,2.675,0,85,0,8,337,1
2021-11-13 22,2.667,0,90,0,7,336,1
2021-11-13 23,1.067,0,90,0,7,325,0
2021-11-14 00,1.351,0,90,0,6,334,0
2021-11-14 01,1.505,0,90,0,6,302,1
2021-11-14 02,1.289,0,90,0,5,312,1
2021-11-14 03,1.316,0,90,0,6,307,1
2021-11-14 04,1.301,0,95,0,5,318,1
2021-11-14 05,1.295,0,90,0,4,264,1
2021-11-14 06,1.26,0,95,0,4,219,0
2021-11-14 07,0.884,0,95,0,5,306,0
2021-11-14 08,0.9,0,85,0,8,307,0
2021-11-14 09,2.569,0,65,0,12,299,0
2021-11-14 10,2.603,0,55,0,15,100,1
2021-11-14 11,2.456,0,45,0,18,251,3
2021-11-14 12,2.449,0,40,0,18,290,2
2021-11-14 13,1.774,0,40,0,18,316,3
2021-11-14 14,2.266,0,45,0,18,302,2
2021-11-14 15,2.306,0,40,0,18,328,3
2021-11-14 16,1.621,0,45,0,16,312,2
2021-11-14 17,2.174,0,60,0,13,305,2
2021-11-14 18,0.899,0,65,0,13,296,2
2021-11-14 19,0.866,0,70,0,12,296,1
2021-11-14 20,0.814,0,80,0,10,327,1
2021-11-14 21,0.844,0,85,0,8,12,0
2021-11-14 22,0.793,0,90,0,8,335,0
2021-11-14 23,0.829,0,90,0,7,304,0
2021-11-15 00,1.428,0,90,0,7,302,1
2021-11-15 01,1.423,0,95,0,7,331,0
2021-11-15 02,1.406,0,95,0,6,226,0
2021-11-15 03,1.346,0,95,0,5,223,0
2021-11-15 04,1.075,0,95,0,5,204,0
2021-11-15 05,0.902,0,95,0,5,268,0
2021-11-15 06,0.884,0,95,0,5,86,0
2021-11-15 07,0.89,0,95,0,7,24,1
2021-11-15 08,1.258,0,90,0,9,306,1
2021-11-15 09,1.829,0,70,0,13,311,0
2021-11-15 10,1.847,0,50,0,16,11,2
2021-11-15 11,1.458,0,40,0,18,14,0
2021-11-15 12,1.343,0,40,0,18,222,1
2021-11-15 13,1.353,0,45,0,18,223,1
2021-11-15 14,1.337,0,45,0,18,177,1
2021-11-15 15,1.338,0,40,0,18,236,1
2021-11-15 16,1.541,0,45,0,16,231,1
2021-11-15 17,2.357,0,50,0,13,267,2
2021-11-15 18,2.172,0,65,0,12,295,1
2021-11-15 19,1.52,0,75,0,10,334,0
2021-11-15 20,1.083,0,75,0,9,302,1
2021-11-15 21,1.266,0,75,0,9,306,1
2021-11-15 22,1.45,0,70,0,10,323,2
2021-11-15 23,2.006,0,75,0,9,312,2
2021-11-16 00,1.169,0,70,0,10,324,2
2021-11-16 01,1.12,0,75,0,9,343,2
2021-11-16 02,1.075,0,70,0,10,328,2
2021-11-16 03,1.104,0,75,0,10,344,2
2021-11-16 04,1.355,0,75,0,10,341,1
2021-11-16 05,1.374,0,75,0,10,321,2
2021-11-16 06,1.355,0,80,0,9,295,1
2021-11-16 07,1.327,0,75,0,10,316,2
2021-11-16 08,2.304,0,70,0,11,333,1
2021-11-16 09,2.908,0,50,0,14,8,2
2021-11-16 10,2.503,0,40,0,16,334,2
2021-11-16 11,2.526,0,35,0,16,12,1
2021-11-16 12,2.019,0,35,0,17,40,1
2021-11-16 13,2.573,0,30,0,18,338,2
2021-11-16 14,2.442,0,30,0,18,299,2
2021-11-16 15,2.542,0,35,0,17,309,3
2021-11-16 16,2.55,0,40,0,16,320,2
2021-11-16 17,2.596,0,50,0,13,323,1
2021-11-16 18,2.24,0,50,0,13,334,3
2021-11-16 19,1.215,0,50,0,12,334,3
2021-11-16 20,1.239,0,55,0,11,309,2
2021-11-16 21,1.522,0,55,0,10,323,2
2021-11-16 22,1.53,0,55,0,9,330,2
2021-11-16 23,1.444,0,60,0,9,319,2
2021-11-17 00,1.505,0,65,0,8,332,2
2021-11-17 01,1.444,0,65,0,7,344,1
2021-11-17 02,1.315,0,65,0,7,316,2
2021-11-17 03,1.359,0,70,0,6,335,2
2021-11-17 04,1.31,0,70,0,6,324,2
2021-11-17 05,1.274,0,75,0,5,310,1
2021-11-17 06,1.279,0,75,0,5,311,2
2021-11-17 07,1.29,0,75,0,6,318,1
2021-11-17 08,0.984,0,65,0,8,313,1
2021-11-17 09,2.049,0,50,0,12,302,1
2021-11-17 10,2.367,0,40,0,14,116,1
2021-11-17 11,2.742,0,35,0,15,18,1
2021-11-17 12,1.689,0,30,0,17,339,1
2021-11-17 13,1.426,0,30,0,18,262,2
2021-11-17 14,1.942,0,30,0,17,273,2
2021-11-17 15,2.407,0,25,0,17,294,2
2021-11-17 16,2.44,0,40,0,14,328,1
2021-11-17 17,2.514,0,45,0,13,302,1
2021-11-17 18,2.399,0,55,0,12,331,2
2021-11-17 19,1.633,0,45,0,12,318,2
2021-11-17 20,1.527,0,45,0,11,324,2
2021-11-17 21,1.376,0,50,0,11,334,2
2021-11-17 22,1.389,0,55,0,11,331,2
2021-11-17 23,1.157,0,55,0,10,330,2
2021-11-18 00,1.363,0,55,0,10,318,2
2021-11-18 01,1.357,0,55,0,9,345,2
2021-11-18 02,1.235,0,60,0,9,321,1
2021-11-18 03,1.18,0,70,0,6,316,1
2021-11-18 04,1.187,0,70,0,6,311,1
2021-11-18 05,1.169,0,75,0,5,212,1
2021-11-18 06,1.166,0,75,0,4,250,0
2021-11-18 07,0.942,0,75,0,6,331,0
2021-11-18 08,1.383,0,65,0,9,316,1
2021-11-18 09,2.272,0,50,0,12,89,0
2021-11-18 10,2.382,0,50,0,15,147,1
2021-11-18 11,2.546,0,50,0,17,250,1
2021-11-18 12,2.421,0,45,0,18,263,2
2021-11-18 13,2.018,0,45,0,18,231,2
2021-11-18 14,2.383,0,45,0,18,206,3
2021-11-18 15,2.422,0,50,0,17,212,3
2021-11-18 16,2.421,0,55,0,16,233,3
2021-11-18 17,2.526,0,60,0,14,240,3
2021-11-18 18,2.82,0,70,0,12,252,2
2021-11-18 19,2.583,0,70,0,11,346,1
2021-11-18 20,2.588,0,80,0,10,358,1
2021-11-18 21,2.637,0,85,0,9,331,1
2021-11-18 22,1.145,0,85,0,7,338,1
2021-11-18 23,1.265,0,90,0,6,220,1
2021-11-19 00,1.295,0,90,0,6,240,0
2021-11-19 01,1.264,0,95,0,5,278,0
2021-11-19 02,1.339,0,95,0,5,270,0
2021-11-19 03,1.293,0,95,0,4,293,0
2021-11-19 04,1.195,0,95,0,4,328,1
2021-11-19 05,1.2,0,95,0,4,262,0
2021-11-19 06,1.17,0,95,0,4,275,0
2021-11-19 07,1.013,0,95,0,4,261,0
2021-11-19 08,2.373,0,80,0,8,311,1
2021-11-19 09,2.848,0,65,0,13,349,1
2021-11-19 10,2.826,0,60,0,16,41,2
2021-11-19 11,2.713,0,50,0,18,34,1
2021-11-19 12,2.068,0,45,0,19,271,2
2021-11-19 13,2.133,0,40,0,20,328,3
2021-11-19 14,1.91,0,45,0,20,327,3
2021-11-19 15,2.003,0,45,0,19,351,4
2021-11-19 16,2.029,0,50,0,17,331,2
2021-11-19 17,1.87,0,60,0,15,325,2
2021-11-19 18,2.854,0,65,0,14,308,1
2021-11-19 19,2.747,0,70,0,13,310,1
2021-11-19 20,2.813,0,75,0,11,326,1
2021-11-19 21,2.217,0,80,0,11,313,1
2021-11-19 22,0.957,0,85,0,10,339,1
2021-11-19 23,1.074,0,90,0,9,297,1
2021-11-20 00,1.293,0,90,0,8,302,1
2021-11-20 01,1.235,0,90,0,8,332,1
2021-11-20 02,1.208,0,90,0,8,304,1
2021-11-20 03,1.191,0,95,0,7,315,1
2021-11-20 04,1.192,0,95,0,7,298,1
2021-11-20 05,0.974,0,95,0,7,314,1
2021-11-20 06,0.366,0,95,0,7,308,1
2021-11-20 07,0.37,0,95,0,8,302,1
2021-11-20 08,1.01,0,85,0,11,334,1
2021-11-20 09,1.936,0,70,0,13,326,0
2021-11-20 10,1.932,0,55,0,16,296,1
2021-11-20 11,1.836,0,50,0,18,217,1
2021-11-20 12,1.861,0,40,0,19,129,1
2021-11-20 13,1.936,0,40,0,19,271,0
2021-11-20 14,1.648,0,40,0,20,225,2
2021-11-20 15,0.404,0,45,0,19,205,2
2021-11-20 16,0.837,0,50,0,17,212,1
2021-11-20 17,0.835,0,60,0,14,257,1
2021-11-20 18,0.896,0,70,0,13,343,1
2021-11-20 19,0.899,0,75,0,12,323,1
2021-11-20 20,1.154,0,75,0,10,297,1
2021-11-20 21,1.272,0,80,0,10,313,1
2021-11-20 22,0.898,0,80,0,9,323,1
2021-11-20 23,0.662,0,80,0,9,316,0
2021-11-21 00,0.886,0,85,0,8,82,0
2021-11-21 01,1.395,0,85,0,8,315,1
2021-11-21 02,1.276,0,85,0,8,338,1
2021-11-21 03,1.254,0,85,0,8,328,1
2021-11-21 04,1.182,0,85,0,8,326,2
2021-11-21 05,1.179,0,85,0,8,339,1
2021-11-21 06,1.144,0,85,0,9,219,1
2021-11-21 07,0.661,0,85,0,10,348,0
2021-11-21 08,0.769,0,80,0,12,312,1
2021-11-21 09,0.817,0,70,0,13,229,0
2021-11-21 10,0.792,0,60,0,15,146,1
2021-11-21 11,0.786,0,55,0,17,58,0
2021-11-21 12,0.846,0,55,0,18,202,1
2021-11-21 13,0.796,0,55,0,18,279,0
2021-11-21 14,0.811,0,60,0,18,338,0
2021-11-21 15,0.911,0,60,0,17,291,0
2021-11-21 16,0.901,0,70,0,16,268,0
2021-11-21 17,0.851,0,70,0,15,322,1
2021-11-21 18,0.837,0,80,0,14,135,1
2021-11-21 19,0.817,0,85,0,13,287,0
2021-11-21 20,0.762,0,80,0,13,310,1
2021-11-21 21,0.718,0,85,0,12,253,0
2021-11-21 22,0.703,0,80,0,13,311,0
2021-11-21 23,0.708,5,85,0.1,12,339,1
2021-11-22 00,1.255,1,80,0.5,13,311,2
2021-11-22 01,1.325,5,70,0.2,15,308,2
2021-11-22 02,1.274,0,65,0,15,303,4
2021-11-22 03,1.204,0,70,0,13,322,4
2021-11-22 04,1.195,0,65,0,11,344,6
2021-11-22 05,1.172,0,65,0,11,330,5
2021-11-22 06,1.193,0,60,0,10,340,4
2021-11-22 07,1.083,0,60,0,10,322,4
2021-11-22 08,1.51,0,50,0,10,315,6
2021-11-22 09,2.108,0,40,0,11,322,6
2021-11-22 10,2.107,0,45,0,11,330,7
2021-11-22 11,1.664,0,45,0,10,330,5
2021-11-22 12,1.605,0,45,0,10,330,7
2021-11-22 13,1.075,0,45,0,11,313,6
2021-11-22 14,1.072,0,50,0,10,333,5
2021-11-22 15,1.593,0,60,0,7,344,5
2021-11-22 16,1.564,0,55,0,7,335,4
2021-11-22 17,2.194,0,50,0,7,337,3
2021-11-22 18,1.651,0,50,0,6,334,3
2021-11-22 19,1.667,0,50,0,6,329,3
2021-11-22 20,1.588,0,55,0,5,326,4
2021-11-22 21,1.135,0,60,0,5,337,2
2021-11-22 22,1.348,0,60,0,4,321,2
2021-11-22 23,1.161,0,70,0,4,272,2
2021-11-23 00,0.939,0,65,0,4,276,2
2021-11-23 01,1.01,0,65,0,5,290,2
2021-11-23 02,1.426,0,70,0,5,279,2
2021-11-23 03,1.35,0,70,0,4,289,2
2021-11-23 04,1.305,0,75,0,4,283,1
2021-11-23 05,1.304,0,75,0,4,320,1
2021-11-23 06,1.301,0,75,0,4,308,1
2021-11-23 07,1.085,0,70,0,4,337,2
2021-11-23 08,1.466,0,65,0,5,328,2
2021-11-23 09,2.463,0,55,0,5,325,3
2021-11-23 10,2.441,0,60,0,6,313,2
2021-11-23 11,2.391,0,55,0,6,312,3
2021-11-23 12,1.406,0,55,0,7,285,3
2021-11-23 13,1.763,0,60,0,7,313,3
2021-11-23 14,2.37,0,65,0,7,324,4
2021-11-23 15,1.688,0,65,0,7,316,5
2021-11-23 16,0.908,0,75,0,6,342,3
2021-11-23 17,1.454,0,75,0,6,310,2
2021-11-23 18,1.623,0,70,0,5,298,3
2021-11-23 19,0.988,0,70,0,5,308,2
2021-11-23 20,0.861,0,70,0,5,289,2
2021-11-23 21,0.446,0,75,0,5,302,3
2021-11-23 22,1.046,0,80,0,4,303,1
2021-11-23 23,0.933,0,75,0,5,267,2
2021-11-24 00,1.157,0,75,0,6,265,3
2021-11-24 01,1.369,0,75,0,6,266,2
2021-11-24 02,0.879,0,70,0,6,281,2
2021-11-24 03,0.796,0,70,0,5,308,2
2021-11-24 04,0.804,0,80,0,5,238,1
2021-11-24 05,0.795,0,80,0,4,330,1
2021-11-24 06,0.798,0,85,0,4,300,1
2021-11-24 07,0.819,0,85,0,4,339,1
2021-11-24 08,1.334,0,75,0,6,155,0
2021-11-24 09,1.343,0,50,0,10,222,1
2021-11-24 10,1.375,0,45,0,11,246,2
2021-11-24 11,1.955,0,45,0,13,260,2
2021-11-24 12,1.778,0,45,0,13,315,2
2021-11-24 13,2.169,0,40,0,14,321,4
2021-11-24 14,1.735,0,45,0,13,293,2
2021-11-24 15,1.719,0,45,0,14,285,3
2021-11-24 16,1.822,0,45,0,12,304,3
2021-11-24 17,1.667,0,50,0,11,295,1
2021-11-24 18,1.032,0,60,0,9,291,1
2021-11-24 19,0.722,0,65,0,8,294,1
2021-11-24 20,0.841,0,65,0,8,269,1
2021-11-24 21,0.735,0,70,0,8,269,1
2021-11-24 22,0.717,0,75,0,7,263,1
2021-11-24 23,0.807,0,75,0,6,259,1
2021-11-25 00,1.016,0,75,0,6,267,2
2021-11-25 01,1.318,0,80,0,6,276,1
2021-11-25 02,1.498,0,80,0,6,239,1
2021-11-25 03,1.236,0,85,0,5,258,1
2021-11-25 04,1.239,0,95,0,4,104,0
2021-11-25 05,1.226,0,90,0,3,322,1
2021-11-25 06,1.335,0,95,0,3,0,0
2021-11-25 07,0.958,0,90,0,4,318,0
2021-11-25 08,1.409,0,85,0,6,339,1
2021-11-25 09,1.546,0,60,0,11,289,1
2021-11-25 10,2.235,0,55,0,14,251,3
2021-11-25 11,2.059,0,45,0,16,287,3
2021-11-25 12,1.807,0,35,0,17,307,4
2021-11-25 13,1.816,0,35,0,17,324,4
2021-11-25 14,1.711,0,35,0,17,330,4
2021-11-25 15,3.237,0,35,0,16,319,3
2021-11-25 16,1.91,0,35,0,14,322,2
2021-11-25 17,1.789,0,40,0,13,287,1
2021-11-25 18,1.249,0,50,0,11,299,1
2021-11-25 19,0.749,0,55,0,9,308,2
2021-11-25 20,0.985,0,60,0,8,298,1
2021-11-25 21,1.29,0,65,0,8,244,0
2021-11-25 22,1.272,0,70,0,7,315,1
2021-11-25 23,1.599,0,75,0,6,294,1
2021-11-26 00,1.234,0,80,0,5,296,1
2021-11-26 01,0.956,0,80,0,5,311,1
2021-11-26 02,0.94,0,75,0,5,289,2
2021-11-26 03,0.794,0,70,0,5,301,2
2021-11-26 04,0.789,0,65,0,5,303,2
2021-11-26 05,0.9,0,65,0,5,309,2
2021-11-26 06,0.819,0,65,0,5,309,2
2021-11-26 07,1.097,0,60,0,7,307,3
2021-11-26 08,1.416,0,45,0,9,317,4
2021-11-26 09,1.359,0,30,0,11,333,3
2021-11-26 10,1.756,0,20,0,12,325,2
2021-11-26 11,2.3,0,25,0,13,354,1
2021-11-26 12,1.556,0,20,0,13,336,1
2021-11-26 13,2.479,0,15,0,14,316,4
2021-11-26 14,1.861,0,15,0,14,337,4
2021-11-26 15,1.82,0,25,0,13,351,4
2021-11-26 16,1.682,0,25,0,12,321,2
2021-11-26 17,1.77,0,35,0,10,306,1
2021-11-26 18,2.844,0,40,0,8,299,2
2021-11-26 19,1.716,0,45,0,8,323,1
2021-11-26 20,1.684,0,50,0,6,313,2
2021-11-26 21,0.862,0,55,0,6,307,1
2021-11-26 22,1.45,0,60,0,5,334,1
2021-11-26 23,1.416,0,65,0,3,158,0
2021-11-27 00,1.456,0,70,0,3,306,1
2021-11-27 01,1.503,0,75,0,2,299,0
2021-11-27 02,1.374,0,80,0,2,338,1
2021-11-27 03,1.322,0,80,0,2,331,1
2021-11-27 04,1.464,0,75,0,3,301,3
2021-11-27 05,1.312,0,70,0,4,327,2
2021-11-27 06,0.787,0,70,0,4,344,2
2021-11-27 07,1.238,0,70,0,4,326,1
2021-11-27 08,0.913,0,55,0,7,339,1
2021-11-27 09,1.302,0,45,0,10,350,2
2021-11-27 10,1.623,0,45,0,10,136,1
2021-11-27 11,2.943,0,40,0,11,49,1
2021-11-27 12,1.644,0,40,0,13,110,1
2021-11-27 13,1.504,0,35,0,13,168,1
2021-11-27 14,1.234,0,35,0,13,160,1
2021-11-27 15,1.147,0,40,0,13,168,1
2021-11-27 16,1.147,0,45,0,11,206,1
2021-11-27 17,1.736,0,50,0,8,228,1
2021-11-27 18,1.889,0,60,0,7,258,1
2021-11-27 19,1.702,0,65,0,6,323,1
2021-11-27 20,1.144,0,70,0,5,292,1
2021-11-27 21,1.033,0,70,0,4,302,1
2021-11-27 22,1.762,0,75,0,3,329,1
2021-11-27 23,1.486,0,75,0,3,312,1
2021-11-28 00,1.424,0,75,0,3,320,1
2021-11-28 01,1.269,0,75,0,3,323,1
2021-11-28 02,0.802,0,80,0,2,315,1
2021-11-28 03,0.822,0,80,0,2,318,2
2021-11-28 04,0.863,0,80,0,2,330,1
2021-11-28 05,0.942,0,80,0,1,336,1
2021-11-28 06,0.815,0,85,0,1,313,1
2021-11-28 07,0.853,0,80,0,1,320,1
2021-11-28 08,1.059,0,70,0,5,319,1
2021-11-28 09,1.054,0,55,0,8,321,1
2021-11-28 10,0.925,0,40,0,11,351,0
2021-11-28 11,0.951,0,40,0,13,303,1
2021-11-28 12,0.841,0,35,0,14,248,1
2021-11-28 13,0.781,0,30,0,15,62,1
2021-11-28 14,0.976,0,30,0,15,179,0
2021-11-28 15,0.792,0,30,0,15,189,1
2021-11-28 16,0.815,0,45,0,12,208,2
2021-11-28 17,0.742,0,50,0,11,219,1
2021-11-28 18,0.838,0,60,0,8,218,1
2021-11-28 19,0.675,0,65,0,7,321,1
2021-11-28 20,0.655,0,70,0,6,285,1
2021-11-28 21,0.858,0,70,0,6,322,1
2021-11-28 22,1.078,0,70,0,5,311,1
2021-11-28 23,0.663,0,75,0,5,307,1
2021-11-29 00,1.374,0,80,0,4,198,0
2021-11-29 01,1.482,0,85,0,3,308,1
2021-11-29 02,1.208,0,80,0,3,332,0
2021-11-29 03,1.22,0,90,0,2,322,0
2021-11-29 04,1.2,0,90,0,2,334,1
2021-11-29 05,1.285,0,90,0,1,263,1
2021-11-29 06,1.194,0,90,0,2,330,1
2021-11-29 07,1.214,0,90,0,2,338,1
2021-11-29 08,1.912,0,80,0,6,307,1
2021-11-29 09,2.255,0,55,0,9,334,1
2021-11-29 10,2.421,0,50,0,12,111,0
2021-11-29 11,2.942,0,45,0,14,146,0
2021-11-29 12,1.546,0,35,0,16,129,1
2021-11-29 13,1.335,0,35,0,16,174,0
2021-11-29 14,1.652,0,35,0,17,208,1
2021-11-29 15,1.772,0,45,0,15,218,2
2021-11-29 16,2.207,0,45,0,14,194,2
2021-11-29 17,2.9,0,55,0,12,224,1
2021-11-29 18,1.85,0,60,0,10,288,0
2021-11-29 19,0.75,0,65,0,10,352,1
2021-11-29 20,0.853,0,70,0,8,297,1
2021-11-29 21,0.988,0,75,0,8,322,1
2021-11-29 22,1.341,0,80,0,7,308,1
2021-11-29 23,1.449,0,85,0,7,328,0
2021-11-30 00,1.374,0,85,0,6,333,1
2021-11-30 01,1.448,0,85,0,7,331,1
2021-11-30 02,1.456,0,85,0,6,330,1
2021-11-30 03,1.236,0,85,0,7,357,0
2021-11-30 04,1.215,0,85,0,8,295,1
2021-11-30 05,1.296,0,80,0,9,297,0
2021-11-30 06,1.143,1,90,2.2,9,286,0
2021-11-30 07,1.379,1,95,3.2,9,140,0
2021-11-30 08,1.369,1,95,6.3,10,246,0
2021-11-30 09,2.468,1,95,1.9,11,298,1
2021-11-30 10,2.804,1,95,0.3,13,295,3
2021-11-30 11,2.979,5,80,0.2,14,291,3
2021-11-30 12,2.151,5,75,0.1,13,264,2
2021-11-30 13,2.555,1,80,0.4,13,276,3
2021-11-30 14,2.413,1,80,1.4,12,300,4
2021-11-30 15,2.601,1,70,0.7,12,317,7
2021-11-30 16,2.887,0,75,0,10,314,7
2021-11-30 17,1.398,0,75,0,9,312,5
2021-11-30 18,0.787,5,70,0.1,8,311,6
2021-11-30 19,0.923,0,60,0,7,302,4
2021-11-30 20,0.73,0,60,0,6,307,5
2021-11-30 21,1.266,0,60,0,6,310,4
2021-11-30 22,1.374,0,65,0,6,319,6
2021-11-30 23,0.975,0,60,0,5,308,7
2021-12-01 00,1.261,0,60,0,5,309,5
2021-12-01 01,1.321,0,70,0,5,304,5
2021-12-01 02,1.421,0,65,0,5,314,6
2021-12-01 03,1.231,0,60,0,5,325,6
2021-12-01 04,1.17,0,60,0,4,325,6
2021-12-01 05,1.294,0,60,0,4,325,4
2021-12-01 06,1.179,0,55,0,4,324,5
2021-12-01 07,1.174,0,60,0,4,328,5
2021-12-01 08,1.42,0,60,0,4,330,5
2021-12-01 09,2.433,0,60,0,5,318,5
2021-12-01 10,2.066,0,70,0,4,315,4
2021-12-01 11,2.196,0,60,0,5,341,5
2021-12-01 12,1.937,0,55,0,5,339,5
2021-12-01 13,2.478,0,50,0,6,336,6
2021-12-01 14,2.23,0,45,0,6,325,4
2021-12-01 15,1.866,0,50,0,5,335,5
2021-12-01 16,1.192,0,55,0,4,333,6
2021-12-01 17,1.351,0,55,0,3,331,4
2021-12-01 18,1.176,0,55,0,3,332,2
2021-12-01 19,0.594,0,55,0,2,334,2
2021-12-01 20,0.967,0,50,0,2,339,3
2021-12-01 21,1.09,0,50,0,2,334,2
2021-12-01 22,1.128,0,50,0,1,316,3
2021-12-01 23,1.234,0,45,0,1,328,3
2021-12-02 00,1.379,0,50,0,1,314,2
2021-12-02 01,1.37,0,50,0,1,299,3
2021-12-02 02,1.157,0,55,0,1,283,2
2021-12-02 03,1.283,0,65,0,0,279,1
2021-12-02 04,1.162,0,65,0,-0.9,295,2
2021-12-02 05,1.172,0,65,0,0,282,1
2021-12-02 06,1.285,0,65,0,1,295,1
2021-12-02 07,1.186,0,60,0,2,293,2
2021-12-02 08,1.281,0,55,0,3,282,1
2021-12-02 09,1.974,0,50,0,5,251,2
2021-12-02 10,2.814,0,45,0,7,324,3
2021-12-02 11,2.635,0,40,0,9,309,2
2021-12-02 12,1.5,0,40,0,9,320,4
2021-12-02 13,2.394,0,40,0,9,331,4
2021-12-02 14,2.013,0,40,0,10,331,4
2021-12-02 15,1.901,0,45,0,9,315,3
2021-12-02 16,1.595,0,50,0,8,309,3
2021-12-02 17,3.239,0,55,0,6,296,2
2021-12-02 18,3.655,0,65,0,5,291,1
2021-12-02 19,1.561,0,65,0,4,266,1
2021-12-02 20,1.377,0,70,0,4,255,2
2021-12-02 21,1.665,0,75,0,4,325,1
2021-12-02 22,1.449,0,75,0,4,330,1
2021-12-02 23,1.488,0,75,0,3,326,1
2021-12-03 00,2.037,0,75,0,4,216,2
2021-12-03 01,1.558,0,75,0,5,239,2
2021-12-03 02,1.488,0,75,0,4,228,2
2021-12-03 03,1.607,0,75,0,4,267,1
2021-12-03 04,1.422,0,80,0,4,253,2
2021-12-03 05,1.409,0,80,0,4,257,2
2021-12-03 06,1.519,0,85,0,3,329,1
2021-12-03 07,1.432,0,90,0,3,17,0
2021-12-03 08,1.817,0,85,0,5,5,1
2021-12-03 09,1.82,0,65,0,9,324,1
2021-12-03 10,3.197,5,55,0.1,11,308,3
2021-12-03 11,3.299,0,50,0,11,320,3
2021-12-03 12,2.032,0,50,0,10,328,4
2021-12-03 13,2.173,0,55,0,10,330,4
2021-12-03 14,2.51,0,50,0,10,341,4
2021-12-03 15,1.85,0,50,0,9,319,4
2021-12-03 16,2.17,0,50,0,8,309,3
2021-12-03 17,2.854,0,50,0,7,331,3
2021-12-03 18,3.07,0,45,0,6,336,4
2021-12-03 19,2.813,0,50,0,6,328,4
2021-12-03 20,1.029,0,50,0,5,349,4
2021-12-03 21,0.76,0,50,0,5,331,4
2021-12-03 22,0.72,0,50,0,4,334,2
2021-12-03 23,1.663,0,45,0,4,318,2
2021-12-04 00,1.445,0,45,0,4,316,2
